Type,Amount,oldBal,newBal,oldBalDest,newBalDest,isFraud,DeviceType,Browser,Geolocation,Hour,Day,Month,IsBusinessHours,NormalizedAmount,AmountPercentage,OriginBalanceChange,DestBalanceChange,BalanceDifference,IsCommonDevice,IsCommonBrowser
5,3865.33,14843.86,10978.53,12850.47,16715.8,0,2,1,0,8,19,1,0,0.26038170787733933,26.038170787733932,-3865.33,3865.33,7730.66,1,1
3,7640.07,3075.98,10716.05,10645.99,18286.06,0,2,3,3,13,21,1,1,2.4829768149289237,248.29768149289237,7640.07,7640.0700000000015,1.8189894035458565e-12,1,1
1,4834.94,16391.13,11556.190000000002,1853.92,-2981.0199999999995,0,0,0,4,1,31,1,0,0.2949549570434104,29.49549570434104,-4834.939999999999,-4834.94,9.094947017729282e-13,1,1
5,3341.26,2507.04,-834.2200000000003,12638.01,15979.27,0,1,3,0,10,11,6,1,1.3322195818248515,133.22195818248514,-3341.26,3341.26,6682.52,1,1
5,6851.65,9828.52,2976.870000000001,5655.99,12507.64,0,0,3,0,2,20,5,0,0.6970482790614394,69.70482790614395,-6851.65,6851.65,13703.3,1,1
1,4726.42,8374.58,3648.16,1265.06,-3461.36,1,1,0,1,8,27,5,0,0.5643095761726352,56.43095761726352,-4726.42,-4726.42,0.0,1,1
3,4190.27,5911.1,10101.37,1757.81,5948.08,1,1,0,4,12,23,2,1,0.7087616921229344,70.87616921229343,4190.27,4190.27,0.0,1,1
1,2562.07,8988.29,6426.220000000001,5618.23,3056.1599999999994,0,1,3,4,3,29,2,0,0.28501361064110736,28.501361064110736,-2562.0699999999997,-2562.07,4.547473508864641e-13,1,1
5,3180.4,9891.6,6711.200000000001,11515.34,14695.74,0,1,2,2,5,3,3,0,0.32149283302670684,32.14928330267068,-3180.3999999999996,3180.3999999999996,6360.799999999999,1,0
3,8995.03,15061.21,24056.24,1971.22,10966.25,0,1,3,1,19,13,2,0,0.5971919127405607,59.71919127405607,8995.030000000002,8995.03,1.8189894035458565e-12,1,1
3,2951.65,13777.57,16729.22,16662.41,19614.06,1,1,3,0,5,16,1,0,0.2142203436205644,21.42203436205644,2951.6500000000015,2951.6500000000015,0.0,1,1
1,9745.99,3012.96,-6733.03,16379.84,6633.85,1,0,2,2,23,27,1,0,3.233616239100718,323.3616239100718,-9745.99,-9745.99,0.0,1,0
5,1413.33,12421.61,11008.28,10070.9,11484.23,0,1,1,2,12,8,7,1,0.11377077763851556,11.377077763851556,-1413.33,1413.33,2826.66,1,1
1,3456.35,2416.06,-1040.29,1434.19,-2022.16,1,0,2,2,19,22,3,0,1.4299810513599165,142.99810513599164,-3456.35,-3456.3500000000004,4.547473508864641e-13,1,0
3,9416.41,2225.28,11641.69,1232.74,10649.15,1,2,2,1,14,21,1,1,4.229661138760623,422.96611387606225,9416.41,9416.41,0.0,1,0
4,8485.28,18045.36,9560.08,3086.66,11571.94,0,1,3,4,0,18,7,0,0.47019343513040857,47.01934351304086,-8485.28,8485.28,16970.56,1,1
3,918.09,19295.01,20213.1,7629.89,8547.98,0,1,3,3,1,16,6,0,0.04757926638719612,4.757926638719612,918.0900000000001,918.0899999999992,9.094947017729282e-13,1,1
4,9105.87,1935.62,-7170.250000000001,7852.56,16958.43,0,2,3,2,17,19,1,1,4.701939461536079,470.1939461536079,-9105.87,9105.869999999999,18211.739999999998,1,1
5,6311.37,5655.9,-655.4700000000003,5994.57,12305.94,0,1,0,0,21,21,7,0,1.1156941080803975,111.56941080803975,-6311.37,6311.370000000001,12622.740000000002,1,1
4,4551.53,385.66,-4165.87,10498.11,15049.64,0,0,0,0,20,12,1,0,11.771401231055707,1177.1401231055706,-4551.53,4551.529999999999,9103.059999999998,1,1
2,3261.46,19571.94,16310.48,756.4,4017.86,0,1,3,4,23,25,1,0,0.16663107330835328,16.663107330835327,-3261.459999999999,3261.46,6522.919999999999,1,1
4,973.6,3996.84,3023.24,1964.87,2938.47,0,0,3,1,14,15,5,1,0.24353150701378745,24.353150701378745,-973.6000000000004,973.5999999999999,1947.2000000000003,1,1
4,7278.25,10339.07,3060.82,1558.22,8836.47,0,0,3,2,19,21,2,0,0.7038878847048424,70.38878847048424,-7278.25,7278.249999999999,14556.5,1,1
1,2349.38,9939.57,7590.19,12264.79,9915.41,0,1,1,2,1,2,4,0,0.2363425839765728,23.63425839765728,-2349.38,-2349.380000000001,9.094947017729282e-13,1,1
5,1317.89,18761.66,17443.77,19771.22,21089.11,0,2,0,3,7,17,2,0,0.07024004059125945,7.024004059125945,-1317.8899999999994,1317.8899999999994,2635.779999999999,1,1
5,9975.38,1678.3,-8297.08,2685.48,12660.86,0,0,2,3,9,20,5,1,5.940201274340499,594.0201274340499,-9975.38,9975.380000000001,19950.760000000002,1,0
1,612.84,12966.12,12353.28,13026.41,12413.57,1,1,3,2,0,24,6,0,0.047261072620597325,4.726107262059733,-612.8400000000001,-612.8400000000001,0.0,1,1
1,3882.43,14629.18,10746.75,16220.78,12338.35,1,1,0,3,14,11,5,1,0.2653713078034583,26.53713078034583,-3882.4300000000003,-3882.4300000000003,0.0,1,1
5,9043.89,3246.6,-5797.289999999999,15794.2,24838.09,0,2,1,0,2,2,4,0,2.7847918462864882,278.4791846286488,-9043.89,9043.89,18087.78,1,1
1,3680.5,16956.06,13275.56,18071.79,14391.29,1,1,3,1,20,9,6,0,0.21704823831489656,21.704823831489655,-3680.500000000002,-3680.5,1.8189894035458565e-12,1,1
5,121.64,17293.68,17172.04,4894.98,5016.62,0,0,1,1,9,4,5,1,0.007033376737817641,0.7033376737817641,-121.63999999999942,121.64000000000033,243.27999999999975,1,1
1,5207.99,18221.18,13013.19,13715.51,8507.52,1,1,0,3,11,4,2,1,0.28580499149937055,28.580499149937054,-5207.99,-5207.99,0.0,1,1
3,6280.93,6523.92,12804.85,5204.34,11485.27,1,2,3,1,9,27,4,1,0.9626064380865973,96.26064380865972,6280.93,6280.93,0.0,1,1
5,7798.87,7710.87,-88.0,11457.61,19256.48,0,0,2,1,20,22,5,0,1.0112813104992693,101.12813104992694,-7798.87,7798.869999999999,15597.739999999998,1,0
2,9172.65,1758.07,-7414.58,5174.6,14347.25,0,2,3,4,5,13,4,0,5.2144883375874755,521.4488337587476,-9172.65,9172.65,18345.3,1,1
4,5756.59,9748.38,3991.789999999999,4772.13,10528.72,0,0,2,0,10,21,2,1,0.5904570341908922,59.04570341908922,-5756.59,5756.589999999999,11513.18,1,0
4,2996.47,19260.69,16264.22,5770.23,8766.699999999999,0,2,1,4,14,19,4,1,0.1555663080446212,15.55663080446212,-2996.4699999999993,2996.4699999999993,5992.939999999999,1,1
3,6689.27,5657.65,12346.92,8146.34,14835.61,1,2,2,0,18,7,2,0,1.1821317805483642,118.21317805483642,6689.27,6689.27,0.0,1,0
3,166.89,19434.12,19601.01,5960.19,6127.08,0,1,0,3,19,21,7,0,0.008587032135638988,0.8587032135638988,166.88999999999942,166.89000000000033,9.094947017729282e-13,1,1
4,5659.73,1544.52,-4115.209999999999,3543.4,9203.13,0,2,1,3,2,16,2,0,3.6620231378435735,366.20231378435733,-5659.73,5659.73,11319.46,1,1
5,731.16,6290.25,5559.09,15190.52,15921.68,0,1,2,3,3,3,5,0,0.11621855752036558,11.62185575203656,-731.1599999999999,731.1599999999999,1462.3199999999997,1,0
5,7864.31,8173.0,308.6899999999996,2640.17,10504.48,0,1,0,3,17,31,1,1,0.9621127966723759,96.21127966723759,-7864.31,7864.3099999999995,15728.619999999999,1,1
5,5121.02,19418.15,14297.13,2784.95,7905.97,0,1,3,4,18,5,7,0,0.2637097916232173,26.370979162321728,-5121.020000000002,5121.02,10242.040000000003,1,1
3,4048.29,13281.76,17330.05,10520.77,14569.06,0,0,0,2,11,6,3,1,0.3047777720895356,30.47777720895356,4048.289999999999,4048.289999999999,0.0,1,1
1,6198.11,794.15,-5403.96,18263.46,12065.35,0,1,2,1,23,29,3,0,7.794894045148714,779.4894045148715,-6198.11,-6198.109999999999,9.094947017729282e-13,1,0
2,741.5,19443.1,18701.6,13751.36,14492.86,0,0,0,1,22,30,3,0,0.038134961247884964,3.8134961247884966,-741.5,741.5,1483.0,1,1
2,7358.54,4868.96,-2489.58,17960.93,25319.47,0,1,3,3,2,7,4,0,1.5110062505646864,151.10062505646863,-7358.54,7358.540000000001,14717.080000000002,1,1
3,3381.69,12519.78,15901.47,5046.58,8428.27,1,1,3,1,14,30,3,1,0.27008620868667926,27.008620868667926,3381.6899999999987,3381.6900000000005,1.8189894035458565e-12,1,1
3,2538.27,14195.15,16733.42,15363.43,17901.7,0,0,0,1,14,23,2,1,0.1787998858845532,17.87998858845532,2538.2699999999986,2538.2700000000004,1.8189894035458565e-12,1,1
5,1018.31,18448.71,17430.399999999998,15526.13,16544.44,0,2,2,4,22,22,1,0,0.055193821474700686,5.519382147470068,-1018.3100000000013,1018.3099999999995,2036.6200000000008,1,0
5,3747.78,18371.41,14623.63,4233.49,7981.27,0,1,0,4,19,4,1,0,0.20398956914199065,20.398956914199065,-3747.7800000000007,3747.7800000000007,7495.560000000001,1,1
4,250.93,2116.47,1865.54,13990.24,14241.17,0,1,1,2,12,23,7,1,0.11850463052605233,11.850463052605233,-250.92999999999984,250.9300000000003,501.8600000000001,1,1
4,3995.43,19235.5,15240.07,5820.63,9816.06,0,0,3,2,10,3,4,1,0.2077004652613521,20.77004652613521,-3995.4300000000003,3995.4299999999994,7990.86,1,1
2,4389.66,12418.23,8028.57,8461.68,12851.34,0,1,1,1,10,9,7,1,0.3534566957854875,35.34566957854875,-4389.66,4389.66,8779.32,1,1
3,2486.56,5054.61,7541.17,7530.84,10017.4,0,2,3,4,11,28,3,1,0.4918417362098738,49.18417362098738,2486.5600000000004,2486.5599999999995,9.094947017729282e-13,1,1
3,7839.27,6162.06,14001.330000000002,357.95,8197.220000000001,1,0,2,2,21,10,1,0,1.271976907575133,127.1976907575133,7839.270000000001,7839.270000000001,0.0,1,0
2,1951.63,7550.58,5598.95,6255.93,8207.560000000001,0,0,3,4,22,30,1,0,0.25843995561193817,25.843995561193818,-1951.63,1951.630000000001,3903.260000000001,1,1
2,4156.6,18713.54,14556.94,3546.45,7703.05,0,0,3,0,20,13,2,0,0.2221053790261476,22.21053790261476,-4156.6,4156.6,8313.2,1,1
5,1391.11,14014.28,12623.17,10770.13,12161.24,0,0,1,1,3,4,4,0,0.09925666843616394,9.925666843616394,-1391.1100000000006,1391.1100000000006,2782.220000000001,1,1
3,8518.72,5503.46,14022.18,4361.06,12879.78,0,1,2,3,19,2,2,0,1.547603216300963,154.76032163009629,8518.720000000001,8518.720000000001,0.0,1,0
3,4221.91,19697.16,23919.07,18586.06,22807.97,1,0,0,1,7,2,5,0,0.21433017093982382,21.433017093982382,4221.91,4221.91,0.0,1,1
4,7432.59,18414.82,10982.23,9232.78,16665.370000000003,0,1,2,1,15,14,3,1,0.40359810206659275,40.359810206659276,-7432.59,7432.590000000002,14865.180000000002,1,0
2,3170.58,5064.15,1893.57,4762.92,7933.5,0,2,2,3,10,1,3,1,0.6259597445287899,62.59597445287899,-3170.58,3170.58,6341.16,1,0
3,6021.02,19444.6,25465.62,19627.02,25648.04,1,1,2,2,13,4,4,1,0.3096340560332415,30.96340560332415,6021.02,6021.02,0.0,1,0
4,7368.76,16218.83,8850.07,12437.59,19806.35,0,0,3,3,0,20,6,0,0.4543056246582116,45.43056246582116,-7368.76,7368.759999999998,14737.519999999999,1,1
5,8392.3,12136.42,3744.120000000001,7611.48,16003.78,0,0,0,4,15,12,4,1,0.69144019074894,69.144019074894,-8392.3,8392.300000000001,16784.6,1,1
3,9561.22,19089.91,28651.13,1995.31,11556.53,0,2,1,2,12,11,1,1,0.5008257856749626,50.08257856749626,9561.220000000001,9561.220000000001,0.0,1,1
2,4738.44,1978.79,-2759.65,18170.54,22908.98,0,2,2,2,0,7,1,0,2.3934053611746697,239.34053611746697,-4738.4400000000005,4738.439999999999,9476.88,1,0
1,9645.76,8504.02,-1141.7399999999998,11972.48,2326.72,1,0,2,0,18,12,5,0,1.134125492944167,113.4125492944167,-9645.76,-9645.76,0.0,1,0
4,1996.61,3251.41,1254.8,8250.22,10246.83,0,1,3,3,16,12,1,1,0.6138863181456212,61.388631814562125,-1996.61,1996.6100000000006,3993.2200000000003,1,1
3,7521.64,16624.63,24146.27,9424.81,16946.45,0,1,1,3,5,29,5,0,0.45241232963803474,45.241232963803476,7521.639999999999,7521.640000000001,1.8189894035458565e-12,1,1
1,1986.12,11833.57,9847.45,17981.32,15995.2,1,1,3,2,19,6,3,0,0.16782358801375968,16.782358801375967,-1986.119999999999,-1986.119999999999,0.0,1,1
3,5591.68,13577.89,19169.57,13285.41,18877.09,1,2,0,2,5,20,6,0,0.4117921273388326,41.17921273388326,5591.68,5591.68,0.0,1,1
1,937.63,5156.75,4219.12,4259.92,3322.29,1,0,2,1,5,8,4,0,0.18179050942756048,18.17905094275605,-937.6300000000001,-937.6300000000001,0.0,1,0
1,4691.9,3353.22,-1338.6799999999998,13467.64,8775.74,1,0,3,2,15,22,5,1,1.398805087322835,139.88050873228352,-4691.9,-4691.9,0.0,1,1
4,3259.43,913.48,-2345.95,15814.49,19073.92,0,0,1,2,6,28,1,0,3.564244160615869,356.4244160615869,-3259.43,3259.4299999999985,6518.859999999999,1,1
5,4852.46,6128.26,1275.8000000000002,16777.41,21629.87,0,1,1,4,15,27,5,1,0.7916877404450129,79.16877404450129,-4852.46,4852.459999999999,9704.919999999998,1,1
5,1879.89,11713.96,9834.07,13287.28,15167.17,0,1,2,3,6,25,7,0,0.16046917787171278,16.046917787171278,-1879.8899999999994,1879.8899999999994,3759.779999999999,1,0
2,7098.62,13731.52,6632.900000000001,6666.45,13765.07,0,0,3,3,13,27,3,1,0.5169204195588282,51.692041955882814,-7098.62,7098.62,14197.24,1,1
3,4797.44,3169.45,7966.889999999999,6693.48,11490.919999999998,0,1,0,4,16,17,2,1,1.5131732088504786,151.31732088504785,4797.44,4797.439999999999,9.094947017729282e-13,1,1
2,7392.39,17684.61,10292.22,4581.8,11974.19,0,1,2,2,0,21,2,0,0.4179889752177052,41.79889752177052,-7392.390000000001,7392.39,14784.780000000002,1,0
4,3202.99,19875.65,16672.660000000003,9121.35,12324.34,0,2,0,4,22,20,7,0,0.16114335162112325,16.114335162112326,-3202.989999999998,3202.99,6405.979999999998,1,1
5,7600.03,4411.1,-3188.9299999999994,5132.01,12732.04,0,0,1,3,21,26,1,0,1.7225425534326055,172.25425534326055,-7600.03,7600.030000000001,15200.060000000001,1,1
5,5305.13,14836.22,9531.09,2951.77,8256.9,0,1,1,2,14,1,3,1,0.35755552590040457,35.75555259004046,-5305.129999999999,5305.129999999999,10610.259999999998,1,1
4,2335.83,3136.23,800.4000000000001,13220.26,15556.09,0,1,2,2,5,29,2,0,0.7445517223792963,74.45517223792963,-2335.83,2335.83,4671.66,1,0
4,4493.08,9678.33,5185.25,16076.78,20569.86,0,0,3,0,1,19,6,0,0.46419328610554655,46.41932861055466,-4493.08,4493.08,8986.16,1,1
1,9383.8,13180.72,3796.92,14780.96,5397.16,1,0,1,3,6,4,3,0,0.7118797850356402,71.18797850356403,-9383.8,-9383.8,0.0,1,1
4,5705.82,2128.87,-3576.95,19222.95,24928.77,0,2,2,1,5,10,4,0,2.6789522365214777,267.89522365214776,-5705.82,5705.82,11411.64,1,0
3,2213.27,4069.42,6282.6900000000005,4861.02,7074.290000000001,1,2,0,0,5,18,3,0,0.5437448715365982,54.37448715365982,2213.2700000000004,2213.2700000000004,0.0,1,1
5,4425.55,7192.42,2766.87,17769.48,22195.03,0,0,0,2,20,26,2,0,0.6152219667418279,61.522196674182794,-4425.55,4425.549999999999,8851.099999999999,1,1
2,5751.68,17037.72,11286.04,12233.94,17985.620000000003,0,2,1,1,17,2,2,1,0.33756526311835633,33.756526311835636,-5751.68,5751.680000000002,11503.360000000002,1,1
2,8865.92,10931.16,2065.24,7074.75,15940.67,0,0,3,2,23,22,3,0,0.8109943506132365,81.09943506132366,-8865.92,8865.92,17731.84,1,1
3,4352.45,7402.36,11754.81,9515.1,13867.55,0,2,2,1,4,2,6,0,0.5879019796416762,58.790197964167625,4352.45,4352.449999999999,9.094947017729282e-13,1,0
5,2268.71,16758.89,14490.18,10299.1,12567.81,0,2,0,1,15,23,5,1,0.13536544690925775,13.536544690925775,-2268.709999999999,2268.709999999999,4537.419999999998,1,1
5,4175.6,10912.82,6737.219999999999,6006.76,10182.36,0,1,2,0,12,22,4,1,0.3825974773269122,38.25974773269122,-4175.6,4175.6,8351.2,1,0
2,4584.28,12775.05,8190.769999999999,7501.76,12086.04,0,0,1,3,8,14,1,0,0.35881825759917974,35.88182575991797,-4584.280000000001,4584.280000000001,9168.560000000001,1,1
2,2459.47,2670.34,210.87000000000037,1220.68,3680.15,0,1,3,2,9,10,6,1,0.9206877447273651,92.06877447273652,-2459.47,2459.4700000000003,4918.9400000000005,1,1
5,6009.17,16990.14,10980.97,5108.71,11117.88,0,1,2,2,9,17,5,1,0.35366491006489265,35.36649100648926,-6009.17,6009.169999999999,12018.34,1,0
2,8495.49,1117.72,-7377.769999999999,9941.28,18436.77,0,2,1,0,2,19,4,0,7.593937714530892,759.3937714530891,-8495.489999999998,8495.49,16990.979999999996,1,1
4,3682.31,11962.47,8280.16,13189.39,16871.7,0,0,0,1,7,26,6,0,0.30779614944493533,30.779614944493535,-3682.3099999999995,3682.3100000000013,7364.620000000001,1,1
5,7363.55,7168.63,-194.92000000000007,10573.03,17936.58,0,2,3,4,14,4,2,1,1.0270474208571432,102.70474208571432,-7363.55,7363.550000000001,14727.100000000002,1,1
5,6504.68,8415.32,1910.6399999999996,8811.53,15316.21,0,0,3,4,10,17,3,1,0.7728651001863047,77.28651001863047,-6504.68,6504.6799999999985,13009.359999999999,1,1
5,2858.96,13600.03,10741.07,16256.69,19115.65,0,1,2,2,12,21,1,1,0.2102017273691772,21.02017273691772,-2858.960000000001,2858.960000000001,5717.920000000002,1,0
1,328.43,10558.67,10230.24,12947.2,12618.77,1,1,0,1,9,19,7,1,0.03110229770437902,3.1102297704379023,-328.4300000000003,-328.4300000000003,0.0,1,1
4,3352.5,10501.85,7149.35,16244.11,19596.61,0,2,0,1,16,27,2,1,0.3191990745369114,31.91990745369114,-3352.5,3352.5,6705.0,1,1
1,4143.68,4224.03,80.34999999999945,9277.3,5133.619999999999,1,0,1,3,8,3,4,0,0.9807456988471089,98.0745698847109,-4143.68,-4143.68,0.0,1,1
3,5216.03,19981.2,25197.23,13071.03,18287.06,0,2,2,2,13,5,2,1,0.2610338200998889,26.10338200998889,5216.029999999999,5216.030000000001,1.8189894035458565e-12,1,0
1,5739.51,6694.34,954.83,18765.62,13026.11,1,2,2,0,17,3,5,1,0.8572395128552097,85.72395128552097,-5739.51,-5739.509999999998,1.8189894035458565e-12,1,0
5,4642.47,2371.5,-2270.9700000000003,2618.3,7260.77,0,2,1,4,10,28,4,1,1.9567839831401477,195.67839831401477,-4642.47,4642.47,9284.94,1,1
3,4718.22,5878.08,10596.3,2949.79,7668.01,0,2,1,1,1,27,5,0,0.802543935445682,80.2543935445682,4718.219999999999,4718.22,9.094947017729282e-13,1,1
4,8874.08,11249.75,2375.67,15684.25,24558.33,0,2,1,2,14,16,2,1,0.788754527475946,78.8754527475946,-8874.08,8874.080000000002,17748.160000000003,1,1
2,4436.26,12421.53,7985.27,16987.13,21423.39,0,0,3,2,13,6,5,1,0.35711405003650626,35.711405003650626,-4436.26,4436.259999999998,8872.519999999999,1,1
3,708.51,8495.94,9204.45,11783.24,12491.75,1,1,0,2,15,7,5,1,0.08338413593599578,8.338413593599578,708.5100000000002,708.5100000000002,0.0,1,1
1,196.6,19998.47,19801.870000000003,17356.3,17159.7,1,1,1,1,9,15,6,1,0.009830260501903299,0.9830260501903298,-196.59999999999854,-196.59999999999854,0.0,1,1
5,4816.92,13795.13,8978.21,15765.97,20582.89,0,0,2,1,11,4,3,1,0.34915008774199724,34.91500877419973,-4816.92,4816.92,9633.84,1,0
4,3562.09,18679.45,15117.36,11938.04,15500.13,0,2,3,3,12,21,4,1,0.1906854492263302,19.06854492263302,-3562.09,3562.0899999999983,7124.1799999999985,1,1
5,8986.3,12627.0,3640.7000000000007,1582.69,10568.99,0,0,3,1,9,17,4,1,0.7116170414950902,71.16170414950902,-8986.3,8986.3,17972.6,1,1
5,9381.19,19732.42,10351.229999999998,9284.84,18666.03,0,1,0,2,18,20,7,0,0.47539605400381696,47.539605400381696,-9381.19,9381.189999999999,18762.379999999997,1,1
2,4703.13,18510.28,13807.149999999998,13962.68,18665.81,0,1,1,0,16,5,3,1,0.2540683302289199,25.406833022891988,-4703.130000000001,4703.130000000001,9406.260000000002,1,1
5,8922.52,3409.88,-5512.64,18445.68,27368.2,0,0,2,2,6,19,5,0,2.615899709165963,261.5899709165963,-8922.52,8922.52,17845.04,1,0
5,2536.69,2343.67,-193.02,11719.88,14256.57,0,1,0,4,9,28,6,1,1.081896386271842,108.18963862718421,-2536.69,2536.6900000000005,5073.380000000001,1,1
3,25.09,11905.37,11930.46,17955.58,17980.670000000002,1,2,1,1,6,25,7,0,0.0021072753492458237,0.21072753492458238,25.089999999998327,25.090000000000146,1.8189894035458565e-12,1,1
4,3225.47,158.82,-3066.65,7842.97,11068.44,0,1,0,2,7,20,1,0,20.181892128644726,2018.1892128644727,-3225.4700000000003,3225.4700000000003,6450.9400000000005,1,1
2,5874.05,1228.28,-4645.77,7506.25,13380.3,0,0,2,1,18,16,2,0,4.778447546531303,477.8447546531303,-5874.05,5874.049999999999,11748.099999999999,1,0
5,4498.58,4480.99,-17.590000000000146,11477.48,15976.06,0,0,1,1,4,13,1,0,1.0037014808154414,100.37014808154414,-4498.58,4498.58,8997.16,1,1
2,7551.01,15289.27,7738.26,12344.2,19895.21,0,0,2,1,13,20,5,1,0.493844124400681,49.3844124400681,-7551.01,7551.009999999998,15102.019999999999,1,0
2,9112.92,2658.7,-6454.22,10774.37,19887.29,0,1,3,3,21,5,6,0,3.426296198819416,342.6296198819416,-9112.92,9112.92,18225.84,1,1
3,4556.23,5580.73,10136.96,2323.73,6879.959999999999,1,1,0,4,14,7,6,1,0.8162755991422014,81.62755991422014,4556.23,4556.23,0.0,1,1
3,1430.39,12041.66,13472.05,5916.07,7346.46,0,2,0,1,19,24,5,0,0.11877691473478452,11.877691473478452,1430.3899999999994,1430.3900000000003,9.094947017729282e-13,1,1
1,6322.98,15809.84,9486.86,13239.01,6916.030000000001,1,1,1,3,16,10,3,1,0.3999142360557693,39.991423605576934,-6322.98,-6322.98,0.0,1,1
4,2139.0,3750.83,1611.83,14028.61,16167.61,0,0,2,1,1,30,6,0,0.5701217805710813,57.01217805710813,-2139.0,2139.0,4278.0,1,0
4,2431.27,18180.45,15749.18,3926.6,6357.87,0,2,1,4,16,25,6,1,0.1337225578817971,13.37225578817971,-2431.2700000000004,2431.27,4862.540000000001,1,1
1,1260.41,16996.07,15735.66,19249.05,17988.64,1,1,1,4,16,8,4,1,0.07415454545989397,7.415454545989397,-1260.4099999999999,-1260.4099999999999,0.0,1,1
5,2964.13,13151.08,10186.95,17651.56,20615.69,0,2,3,4,14,7,6,1,0.2253734770469766,22.53734770469766,-2964.129999999999,2964.1299999999974,5928.259999999997,1,1
5,5186.8,7140.48,1953.6799999999996,19596.35,24783.15,0,0,2,3,2,16,7,0,0.7262920291032112,72.62920291032113,-5186.8,5186.800000000003,10373.600000000002,1,0
2,5606.58,8597.13,2990.5499999999997,4415.86,10022.44,0,2,3,1,5,7,1,0,0.6520696942242092,65.20696942242093,-5606.58,5606.580000000001,11213.16,1,1
3,5545.52,11763.21,17308.73,18476.32,24021.84,1,1,3,0,21,18,6,0,0.4713890690492605,47.138906904926046,5545.52,5545.52,0.0,1,1
3,3641.25,12137.44,15778.69,1838.75,5480.0,1,2,0,2,8,21,5,0,0.2999767680196137,29.99767680196137,3641.25,3641.25,0.0,1,1
1,960.82,8460.37,7499.550000000001,1563.28,602.4599999999999,0,2,0,3,7,8,1,0,0.11355371529669545,11.355371529669544,-960.8199999999997,-960.82,3.410605131648481e-13,1,1
3,106.04,19648.38,19754.42,14748.09,14854.13,1,2,0,4,21,20,1,0,0.005396607933685439,0.5396607933685439,106.03999999999724,106.03999999999905,1.8189894035458565e-12,1,1
2,9635.75,640.73,-8995.02,11673.9,21309.65,0,2,3,2,17,10,3,1,15.015271219983482,1501.5271219983483,-9635.75,9635.750000000002,19271.5,1,1
5,297.58,10161.54,9863.96,9999.83,10297.41,0,2,0,3,9,12,1,1,0.029282049566348566,2.9282049566348567,-297.58000000000175,297.5799999999999,595.1600000000017,1,1
4,2490.69,15824.75,13334.06,19107.95,21598.64,0,1,3,0,0,21,3,0,0.15738211459172552,15.738211459172552,-2490.6900000000005,2490.6899999999987,4981.379999999999,1,1
5,8607.05,12872.21,4265.16,18395.25,27002.3,0,2,1,4,14,10,4,1,0.6686016929732367,66.86016929732367,-8607.05,8607.05,17214.1,1,1
3,1805.61,13523.34,15328.95,8892.82,10698.43,1,1,1,4,16,22,3,1,0.13350817858764272,13.350817858764271,1805.6100000000006,1805.6100000000006,0.0,1,1
3,9520.55,10285.96,19806.51,373.0,9893.55,1,2,3,3,16,7,7,1,0.9254969398150669,92.54969398150669,9520.55,9520.55,0.0,1,1
2,4878.6,19212.23,14333.63,18824.29,23702.89,0,2,2,4,23,14,5,0,0.2539187840878395,25.391878408783953,-4878.6,4878.5999999999985,9757.199999999999,1,0
4,1121.22,9486.41,8365.19,19333.65,20454.870000000003,0,2,0,3,6,12,7,0,0.11817977719946751,11.817977719946752,-1121.2199999999993,1121.2200000000012,2242.4400000000005,1,1
3,193.48,18798.31,18991.79,14946.14,15139.62,1,1,1,3,13,26,3,1,0.010291867095122108,1.0291867095122107,193.47999999999956,193.48000000000138,1.8189894035458565e-12,1,1
5,2484.68,5659.16,3174.48,7359.42,9844.1,0,2,0,2,16,23,3,1,0.4389769900497512,43.897699004975124,-2484.68,2484.6800000000003,4969.360000000001,1,1
1,7426.14,15081.84,7655.7,14865.12,7438.98,1,0,1,2,8,30,5,0,0.4923568770868086,49.23568770868086,-7426.14,-7426.140000000001,9.094947017729282e-13,1,1
4,3730.68,14002.03,10271.35,17634.71,21365.39,0,0,2,2,1,11,6,0,0.2664194820692378,26.641948206923782,-3730.6800000000003,3730.6800000000003,7461.360000000001,1,0
1,3781.12,17313.65,13532.530000000002,14853.9,11072.78,0,0,0,0,4,2,3,0,0.2183769235878288,21.837692358782878,-3781.119999999999,-3781.119999999999,0.0,1,1
2,8679.96,5605.03,-3074.9299999999994,19815.96,28495.92,0,1,3,1,17,22,4,1,1.5483256422102627,154.83256422102627,-8679.96,8679.96,17359.92,1,1
1,6511.79,15149.11,8637.32,12724.49,6212.7,0,1,2,0,7,11,5,0,0.42981800132144254,42.98180013214426,-6511.790000000001,-6511.79,9.094947017729282e-13,1,0
3,5463.67,8585.66,14049.33,1914.71,7378.38,1,0,3,4,14,16,3,1,0.6362974660694612,63.62974660694613,5463.67,5463.67,0.0,1,1
3,9765.08,15316.34,25081.42,6014.57,15779.65,0,2,2,1,1,18,7,0,0.6375180024730143,63.751800247301425,9765.079999999998,9765.08,1.8189894035458565e-12,1,0
3,446.62,2574.58,3021.2,11665.2,12111.820000000002,0,2,2,0,11,10,4,1,0.17340560184502132,17.34056018450213,446.6199999999999,446.6200000000008,9.094947017729282e-13,1,0
5,2896.95,8886.19,5989.240000000001,3767.75,6664.7,0,0,1,3,22,23,4,0,0.32596917585873597,32.5969175858736,-2896.95,2896.95,5793.9,1,1
4,8264.15,1438.74,-6825.41,19253.79,27517.94,0,1,0,3,9,27,4,1,5.740029449761762,574.0029449761762,-8264.15,8264.149999999998,16528.299999999996,1,1
